"file","start","starthr","startmin","startsec","score","rsl","validation"
"BG-0001-040_20140703_220000.wac","00:00:05.264","00",0,"05.264",66.43,37,"y"
"BG-0001-040_20140703_220000.wac","00:00:22.928","00",0,"22.928",60.48,34,"y"
"BG-0001-040_20140704_220000.wac","00:01:09.088","00",1,"09.088",62.7,30,"y"
"BG-0001-040_20140704_230000.wac","00:00:13.720","00",0,"13.720",61.74,41,"n"
"BG-0001-040_20140704_230000.wac","00:00:30.832","00",0,"30.832",61.5,37,"n"
"BG-0001-040_20140704_230000.wac","00:02:26.440","00",2,"26.440",61.74,35,"y"
"BG-0001-040_20140707_220000.wac","00:01:06.544","00",1,"06.544",60.4,32,"y"
"BG-0001-040_20140707_220000.wac","00:01:24.136","00",1,"24.136",60.17,34,"y"
"BG-0001-056_20140616_220000.wac","00:00:20.640","00",0,"20.640",61.66,54,"n"
"BG-0001-056_20140616_220000.wac","00:00:44.168","00",0,"44.168",67.99,49,"n"
"BG-0001-056_20140616_220000.wac","00:02:32.000","00",2,"32.000",64.91,48,"n"
"BG-0001-056_20140616_220000.wac","00:02:41.512","00",2,"41.512",60.25,51,"n"
"BG-0001-056_20140616_220000.wac","00:02:42.392","00",2,"42.392",61.03,50,"n"
"BG-0001-056_20140616_220000.wac","00:02:55.712","00",2,"55.712",60.63,46,"n"
"BG-0001-056_20140621_220000.wac","00:01:47.672","00",1,"47.672",68.6,49,"n"
"BG-0001-056_20140621_220000.wac","00:02:50.576","00",2,"50.576",65.75,51,"n"
"BG-0001-056_20140626_220000.wac","00:00:17.576","00",0,"17.576",61.82,51,"n"
"BG-0001-056_20140626_220000.wac","00:01:01.768","00",1,"01.768",61.66,40,"n"
"BG-0001-056_20140626_220000.wac","00:01:26.176","00",1,"26.176",64.91,54,"n"
"BG-0001-056_20140626_220000.wac","00:01:33.736","00",1,"33.736",64.66,55,"n"
"BG-0001-056_20140626_220000.wac","00:01:51.200","00",1,"51.200",62.94,50,"n"
"BG-0001-056_20140626_220000.wac","00:01:56.864","00",1,"56.864",63.1,51,"n"
"BG-0001-056_20140626_220000.wac","00:02:05.344","00",2,"05.344",60.17,56,"n"
"BG-0001-056_20140626_220000.wac","00:02:21.176","00",2,"21.176",62.62,53,"n"
"BG-0001-056_20140626_220000.wac","00:02:37.512","00",2,"37.512",61.98,42,"n"
"BG-0001-056_20140626_220000.wac","00:02:52.128","00",2,"52.128",61.66,50,"n"
"BG-0001-056_20140626_230000.wac","00:00:18.808","00",0,"18.808",63.92,49,"n"
"BG-0001-056_20140626_230000.wac","00:00:20.816","00",0,"20.816",60.56,45,"n"
"BG-0001-056_20140626_230000.wac","00:00:30.528","00",0,"30.528",60.09,47,"n"
"BG-0001-056_20140626_230000.wac","00:01:01.360","00",1,"01.360",64.33,51,"n"
"BG-0001-056_20140626_230000.wac","00:01:06.592","00",1,"06.592",60.09,57,"n"
"BG-0001-056_20140626_230000.wac","00:01:13.008","00",1,"13.008",68.6,53,"n"
"BG-0001-056_20140626_230000.wac","00:01:18.112","00",1,"18.112",60.63,53,"n"
"BG-0001-056_20140626_230000.wac","00:01:37.200","00",1,"37.200",64.83,50,"n"
"BG-0001-056_20140626_230000.wac","00:01:42.544","00",1,"42.544",64,55,"n"
"BG-0001-056_20140626_230000.wac","00:01:48.792","00",1,"48.792",63.59,55,"n"
"BG-0001-056_20140626_230000.wac","00:01:52.664","00",1,"52.664",61.9,54,"n"
"BG-0001-056_20140626_230000.wac","00:01:54.384","00",1,"54.384",61.03,53,"n"
"BG-0001-056_20140626_230000.wac","00:02:07.000","00",2,"07.000",61.98,52,"n"
"BG-0001-056_20140626_230000.wac","00:02:13.296","00",2,"13.296",63.51,50,"n"
"BG-0001-056_20140626_230000.wac","00:02:17.112","00",2,"17.112",60.87,55,"n"
"BG-0001-056_20140626_230000.wac","00:02:27.144","00",2,"27.144",66.95,53,"n"
"BG-0001-056_20140626_230000.wac","00:02:34.480","00",2,"34.480",60.4,52,"n"
"BG-0001-056_20140626_230000.wac","00:02:47.312","00",2,"47.312",62.7,48,"n"
"BG-0001-056_20140626_230000.wac","00:02:52.944","00",2,"52.944",65,47,"n"
"BG-0001-068_20140611_220000.wac","00:01:54.184","00",1,"54.184",79.23,41,"y"
"BG-0001-068_20140611_220000.wac","00:01:57.616","00",1,"57.616",67.47,37,"y"
"BG-0001-068_20140611_220000.wac","00:02:02.928","00",2,"02.928",74.78,42,"y"
"BG-0001-068_20140611_220000.wac","00:02:26.552","00",2,"26.552",62.46,37,"y"
"BG-0001-068_20140613_220000.wac","00:00:28.024","00",0,"28.024",61.1,22,"n"
"BG-0001-068_20140613_220000.wac","00:00:45.176","00",0,"45.176",63.84,26,"n"
"BG-0001-068_20140613_220000.wac","00:02:11.920","00",2,"11.920",62.46,24,"n"
"BG-0001-068_20140617_220000.wac","00:00:30.008","00",0,"30.008",66.69,44,"n"
"BG-0001-068_20140617_220000.wac","00:01:08.000","00",1,"08.000",63.18,35,"n"
"BG-0001-068_20140617_220000.wac","00:01:31.088","00",1,"31.088",63.51,36,"n"
"BG-0001-068_20140624_230000.wac","00:00:01.208","00",0,"01.208",60.4,66,"n"
"BG-0001-068_20140624_230000.wac","00:00:06.584","00",0,"06.584",66.78,55,"n"
"BG-0001-068_20140624_230000.wac","00:00:30.712","00",0,"30.712",64.5,55,"n"
"BG-0001-068_20140624_230000.wac","00:00:39.648","00",0,"39.648",61.82,53,"n"
"BG-0001-068_20140624_230000.wac","00:00:45.616","00",0,"45.616",61.18,42,"n"
"BG-0001-068_20140624_230000.wac","00:00:45.880","00",0,"45.880",62.21,41,"n"
"BG-0001-068_20140624_230000.wac","00:00:55.888","00",0,"55.888",62.13,53,"n"
"BG-0001-068_20140626_220000.wac","00:00:08.640","00",0,"08.640",62.29,42,"n"
"BG-0001-068_20140626_220000.wac","00:00:35.168","00",0,"35.168",60.48,28,"n"
"BG-0001-068_20140626_220000.wac","00:01:04.216","00",1,"04.216",64.08,20,"n"
"BG-0001-068_20140626_230000.wac","00:00:56.368","00",0,"56.368",64.25,34,"y"
"BG-0001-068_20140626_230000.wac","00:01:18.000","00",1,"18.000",75.45,36,"y"
"BG-0001-068_20140626_230000.wac","00:01:24.864","00",1,"24.864",61.74,29,"y"
"BG-0001-068_20140626_230000.wac","00:02:50.160","00",2,"50.160",65.75,34,"y"
"BG-0001-068_20140626_230000.wac","00:02:51.320","00",2,"51.320",62.29,35,"y"
"BG-0001-083_20140618_230000.wac","00:02:07.744","00",2,"07.744",60.09,40,"n"
"BG-0001-083_20140621_220000.wac","00:00:30.776","00",0,"30.776",61.5,43,"n"
"BG-0001-083_20140621_220000.wac","00:00:37.360","00",0,"37.360",61.26,44,"n"
"BG-0001-083_20140621_220000.wac","00:01:35.848","00",1,"35.848",65.84,42,"n"
"BG-0001-083_20140621_220000.wac","00:02:13.592","00",2,"13.592",61.82,41,"n"
"BG-0001-083_20140621_230000.wac","00:01:33.248","00",1,"33.248",62.86,51,"n"
"BG-0001-083_20140621_230000.wac","00:02:34.224","00",2,"34.224",62.94,37,"y"
"BG-0001-083_20140625_220000.wac","00:00:58.168","00",0,"58.168",63.75,37,"n"
"BG-0001-083_20140625_220000.wac","00:02:08.024","00",2,"08.024",64.66,30,"n"
"BG-0001-083_20140625_220000.wac","00:02:16.312","00",2,"16.312",62.94,36,"n"
"BG-0001-083_20140625_220000.wac","00:02:32.944","00",2,"32.944",64.25,41,"n"
"BG-0001-083_20140625_220000.wac","00:02:40.184","00",2,"40.184",61.1,35,"n"
"BG-0001-083_20140626_230000.wac","00:00:08.648","00",0,"08.648",60.95,42,"n"
"BG-0001-083_20140626_230000.wac","00:00:52.624","00",0,"52.624",65.33,37,"n"
"BG-0001-086_20140615_230000.wac","00:00:04.104","00",0,"04.104",64.91,44,"n"
"BG-0001-086_20140615_230000.wac","00:01:35.016","00",1,"35.016",61.82,44,"n"
"BG-0001-086_20140615_230000.wac","00:01:39.088","00",1,"39.088",64.17,43,"n"
"BG-0001-086_20140615_230000.wac","00:01:41.152","00",1,"41.152",62.78,44,"n"
"BG-0001-086_20140615_230000.wac","00:01:45.072","00",1,"45.072",62.46,43,"n"
"BG-0001-086_20140615_230000.wac","00:01:48.096","00",1,"48.096",64.83,44,"n"
"BG-0001-086_20140615_230000.wac","00:01:51.520","00",1,"51.520",63.59,43,"n"
"BG-0001-086_20140615_230000.wac","00:02:39.224","00",2,"39.224",61.03,44,"n"
"BG-0001-086_20140615_230000.wac","00:02:42.840","00",2,"42.840",65.16,44,"n"
"BG-0001-086_20140615_230000.wac","00:02:44.864","00",2,"44.864",65.16,46,"n"
"BG-0001-086_20140615_230000.wac","00:02:48.880","00",2,"48.880",65.33,43,"n"
"BG-0001-086_20140623_230000.wac","00:00:20.736","00",0,"20.736",64.66,49,"n"
"BG-0001-086_20140623_230000.wac","00:00:22.312","00",0,"22.312",66.35,51,"n"
"BG-0001-086_20140623_230000.wac","00:00:23.792","00",0,"23.792",67.9,50,"n"
"BG-0001-086_20140623_230000.wac","00:00:25.280","00",0,"25.280",66.6,51,"n"
"BG-0001-086_20140623_230000.wac","00:00:26.880","00",0,"26.880",65.92,50,"n"
"BG-0001-086_20140623_230000.wac","00:00:33.896","00",0,"33.896",65.67,50,"n"
"BG-0001-086_20140623_230000.wac","00:00:38.104","00",0,"38.104",65.58,48,"n"
"BG-0001-086_20140623_230000.wac","00:02:12.856","00",2,"12.856",60.87,46,"n"
"BG-0001-088_20140628_230000.wac","00:00:02.240","00",0,"02.240",79.03,41,"y"
"BG-0001-088_20140628_230000.wac","00:00:05.216","00",0,"05.216",62.78,33,"y"
"BG-0001-088_20140628_230000.wac","00:00:06.768","00",0,"06.768",67.21,32,"y"
"BG-0001-088_20140628_230000.wac","00:00:26.384","00",0,"26.384",60.48,35,"b"
"BG-0001-088_20140628_230000.wac","00:01:59.064","00",1,"59.064",61.74,29,"y"
"BG-0001-088_20140628_230000.wac","00:02:02.832","00",2,"02.832",62.29,27,"y"
"BG-0001-088_20140628_230000.wac","00:02:11.552","00",2,"11.552",60.56,30,"y"
"BG-0001-088_20140628_230000.wac","00:02:16.800","00",2,"16.800",66.43,29,"b"
"BG-0001-088_20140628_230000.wac","00:02:45.216","00",2,"45.216",63.84,34,"y"
"BG-0001-088_20140629_230000.wac","00:00:54.992","00",0,"54.992",61.66,28,"y"
"BG-0001-088_20140629_230000.wac","00:01:40.144","00",1,"40.144",60.4,49,"n"
"BG-0001-088_20140630_220000.wac","00:00:51.264","00",0,"51.264",62.06,29,"y"
"BG-0001-088_20140630_220000.wac","00:01:55.512","00",1,"55.512",61.66,31,"y"
"BG-0001-088_20140702_220000.wac","00:00:48.664","00",0,"48.664",62.46,26,"y"
"BG-0001-088_20140709_230000.wac","00:00:11.736","00",0,"11.736",63.67,35,"y"
"BG-0001-088_20140709_230000.wac","00:01:00.328","00",1,"00.328",61.66,33,"y"
"BG-0001-088_20140709_230000.wac","00:02:45.088","00",2,"45.088",62.86,30,"y"
"BG-0001-088_20140709_230000.wac","00:02:52.280","00",2,"52.280",60.09,31,"y"
"BG-0001-088_20140714_230000.wac","00:01:28.280","00",1,"28.280",65.42,32,"y"
"BG-0001-088_20140714_230000.wac","00:01:29.792","00",1,"29.792",60.95,37,"y"
"BG-0001-088_20140714_230000.wac","00:02:14.864","00",2,"14.864",60.25,32,"y"
"BG-0001-088_20140714_230000.wac","00:02:19.920","00",2,"19.920",67.73,37,"y"
"BG-0001-088_20140714_230000.wac","00:02:49.880","00",2,"49.880",62.13,32,"y"
"BG-0001-116_20140608_220000.wac","00:00:16.904","00",0,"16.904",63.43,54,"n"
"BG-0001-116_20140608_220000.wac","00:00:17.160","00",0,"17.160",67.64,56,"n"
"BG-0001-116_20140608_220000.wac","00:00:26.832","00",0,"26.832",65.25,59,"n"
"BG-0001-116_20140608_220000.wac","00:00:27.072","00",0,"27.072",61.82,52,"n"
"BG-0001-116_20140608_220000.wac","00:00:41.288","00",0,"41.288",61.03,59,"n"
"BG-0001-116_20140608_220000.wac","00:00:50.536","00",0,"50.536",64.08,51,"n"
"BG-0001-116_20140608_220000.wac","00:00:59.968","00",0,"59.968",66.86,58,"n"
"BG-0001-116_20140608_220000.wac","00:01:14.968","00",1,"14.968",62.06,58,"n"
"BG-0001-116_20140608_220000.wac","00:01:25.104","00",1,"25.104",70.94,53,"n"
"BG-0001-116_20140608_220000.wac","00:01:25.256","00",1,"25.256",64.83,48,"n"
"BG-0001-116_20140608_220000.wac","00:01:48.560","00",1,"48.560",64.91,60,"n"
"BG-0001-116_20140608_220000.wac","00:01:57.960","00",1,"57.960",64.66,56,"n"
"BG-0001-116_20140608_220000.wac","00:01:58.200","00",1,"58.200",66.86,50,"n"
"BG-0001-116_20140608_220000.wac","00:02:19.368","00",2,"19.368",63.18,61,"n"
"BG-0001-116_20140608_220000.wac","00:02:30.312","00",2,"30.312",66.78,55,"n"
"BG-0001-116_20140608_220000.wac","00:02:30.544","00",2,"30.544",63.67,52,"n"
"BG-0001-116_20140608_220000.wac","00:02:38.168","00",2,"38.168",62.46,61,"n"
"BG-0001-116_20140611_220000.wac","00:00:06.200","00",0,"06.200",64.08,59,"n"
"BG-0001-116_20140611_220000.wac","00:00:14.408","00",0,"14.408",62.54,49,"n"
"BG-0001-116_20140611_220000.wac","00:00:24.376","00",0,"24.376",63.26,63,"n"
"BG-0001-116_20140611_220000.wac","00:00:24.728","00",0,"24.728",66.52,61,"n"
"BG-0001-116_20140611_220000.wac","00:00:30.912","00",0,"30.912",61.98,60,"n"
"BG-0001-116_20140611_220000.wac","00:00:43.976","00",0,"43.976",60.17,60,"n"
"BG-0001-116_20140611_220000.wac","00:00:44.256","00",0,"44.256",61.58,57,"n"
"BG-0001-116_20140611_220000.wac","00:00:57.440","00",0,"57.440",66.35,48,"n"
"BG-0001-116_20140611_220000.wac","00:01:10.696","00",1,"10.696",61.5,59,"n"
"BG-0001-116_20140611_220000.wac","00:01:16.672","00",1,"16.672",64.66,61,"n"
"BG-0001-116_20140611_220000.wac","00:01:29.584","00",1,"29.584",63.1,57,"n"
"BG-0001-116_20140611_220000.wac","00:01:35.480","00",1,"35.480",64,58,"n"
"BG-0001-116_20140611_220000.wac","00:01:42.184","00",1,"42.184",63.92,50,"n"
"BG-0001-116_20140611_220000.wac","00:01:42.408","00",1,"42.408",65.08,49,"n"
"BG-0001-116_20140611_220000.wac","00:01:51.952","00",1,"51.952",61.5,61,"n"
"BG-0001-116_20140611_220000.wac","00:01:52.304","00",1,"52.304",64.58,59,"n"
"BG-0001-116_20140611_220000.wac","00:01:58.456","00",1,"58.456",60.32,60,"n"
"BG-0001-116_20140611_220000.wac","00:02:23.016","00",2,"23.016",79.23,52,"y"
"BG-0001-116_20140611_220000.wac","00:02:34.032","00",2,"34.032",61.5,62,"n"
"BG-0001-116_20140611_220000.wac","00:02:34.384","00",2,"34.384",65.42,60,"n"
"BG-0001-116_20140611_220000.wac","00:02:56.040","00",2,"56.040",60.56,66,"n"
"BG-0001-116_20140618_230000.wac","00:00:08.944","00",0,"08.944",65.67,53,"n"
"BG-0001-116_20140618_230000.wac","00:00:26.936","00",0,"26.936",65.67,52,"n"
"BG-0001-116_20140618_230000.wac","00:01:42.352","00",1,"42.352",64.08,52,"n"
"BG-0001-116_20140618_230000.wac","00:02:03.680","00",2,"03.680",65.16,53,"n"
"BG-0001-116_20140618_230000.wac","00:02:12.544","00",2,"12.544",64.33,49,"n"
"BG-0001-116_20140618_230000.wac","00:02:26.096","00",2,"26.096",60.71,51,"n"
"BG-0001-116_20140618_230000.wac","00:02:32.576","00",2,"32.576",68.78,53,"n"
"BG-0001-116_20140618_230000.wac","00:02:39.536","00",2,"39.536",63.43,45,"n"
"BG-0001-116_20140618_230000.wac","00:02:39.744","00",2,"39.744",60.01,47,"n"
"BG-0001-116_20140618_230000.wac","00:02:56.312","00",2,"56.312",63.43,45,"n"
"BG-0001-116_20140622_220000.wac","00:00:00.352","00",0,"00.352",63.43,39,"n"
"BG-0001-116_20140622_220000.wac","00:00:12.176","00",0,"12.176",62.62,66,"n"
"BG-0001-116_20140622_220000.wac","00:00:12.712","00",0,"12.712",62.54,52,"n"
"BG-0001-116_20140622_220000.wac","00:00:39.128","00",0,"39.128",60.25,59,"n"
"BG-0001-116_20140622_220000.wac","00:00:45.568","00",0,"45.568",60.95,50,"n"
"BG-0001-116_20140622_220000.wac","00:00:45.808","00",0,"45.808",65,50,"n"
"BG-0001-116_20140622_220000.wac","00:01:13.008","00",1,"13.008",66.01,52,"n"
"BG-0001-116_20140622_220000.wac","00:01:13.248","00",1,"13.248",64.66,52,"n"
"BG-0001-116_20140622_220000.wac","00:01:35.000","00",1,"35.000",60.09,59,"n"
"BG-0001-116_20140622_220000.wac","00:01:42.032","00",1,"42.032",63.59,40,"n"
"BG-0001-116_20140622_220000.wac","00:01:48.768","00",1,"48.768",61.66,59,"n"
"BG-0001-116_20140622_220000.wac","00:02:03.664","00",2,"03.664",64.08,51,"n"
"BG-0001-116_20140622_220000.wac","00:02:03.920","00",2,"03.920",68.34,49,"n"
"BG-0001-116_20140622_220000.wac","00:02:18.520","00",2,"18.520",62.78,57,"n"
"BG-0001-116_20140622_220000.wac","00:02:31.256","00",2,"31.256",60.71,45,"n"
"BG-0001-116_20140622_220000.wac","00:02:51.392","00",2,"51.392",67.9,45,"n"
"BG-0001-116_20140625_220000.wac","00:00:11.056","00",0,"11.056",63.02,48,"n"
"BG-0001-116_20140625_220000.wac","00:00:44.744","00",0,"44.744",60.56,49,"n"
"BG-0001-116_20140625_220000.wac","00:01:06.392","00",1,"06.392",62.7,48,"n"
"BG-0001-116_20140625_220000.wac","00:01:29.952","00",1,"29.952",60.95,52,"n"
"BG-0001-116_20140625_220000.wac","00:02:07.440","00",2,"07.440",63.51,44,"n"
"BG-0001-116_20140625_220000.wac","00:02:49.328","00",2,"49.328",61.26,48,"n"
"BG-0001-116_20140625_220000.wac","00:02:57.136","00",2,"57.136",62.38,48,"n"
"BG-0001-124_20140607_220000.wac","00:02:47.832","00",2,"47.832",61.03,48,"n"
"BG-0001-124_20140614_230000.wac","00:00:12.360","00",0,"12.360",70.12,39,"y"
"BG-0001-124_20140614_230000.wac","00:00:53.896","00",0,"53.896",63.35,42,"y"
"BG-0001-124_20140614_230000.wac","00:01:15.248","00",1,"15.248",64.17,49,"y"
"BG-0001-124_20140614_230000.wac","00:01:18.072","00",1,"18.072",61.26,44,"y"
"BG-0001-124_20140614_230000.wac","00:01:23.856","00",1,"23.856",61.66,40,"y"
"BG-0001-124_20140614_230000.wac","00:01:26.928","00",1,"26.928",66.43,42,"y"
"BG-0001-124_20140614_230000.wac","00:01:35.968","00",1,"35.968",61.1,37,"y"
"BG-0001-124_20140614_230000.wac","00:01:43.456","00",1,"43.456",62.94,36,"y"
"BG-0001-124_20140614_230000.wac","00:01:48.776","00",1,"48.776",62.54,34,"y"
"BG-0001-124_20140614_230000.wac","00:01:51.656","00",1,"51.656",62.29,31,"y"
"BG-0001-124_20140614_230000.wac","00:02:20.808","00",2,"20.808",61.34,35,"y"
"BG-0001-124_20140614_230000.wac","00:02:24.600","00",2,"24.600",62.06,38,"y"
"BG-0001-124_20140614_230000.wac","00:02:33.888","00",2,"33.888",61.34,34,"y"
"BG-0001-124_20140614_230000.wac","00:02:45.016","00",2,"45.016",62.86,35,"y"
"BG-0001-124_20140614_230000.wac","00:02:51.648","00",2,"51.648",63.43,42,"y"
"BG-0001-124_20140614_230000.wac","00:02:54.112","00",2,"54.112",60.09,39,"y"
"BG-0001-124_20140614_230000.wac","00:02:56.440","00",2,"56.440",60.79,42,"y"
"BG-0001-124_20140621_220000.wac","00:00:07.904","00",0,"07.904",61.42,55,"n"
"BG-0001-124_20140621_220000.wac","00:00:15.096","00",0,"15.096",61.82,60,"n"
"BG-0001-124_20140621_220000.wac","00:00:15.432","00",0,"15.432",63.43,52,"n"
"BG-0001-124_20140621_220000.wac","00:00:22.768","00",0,"22.768",64.33,56,"n"
"BG-0001-124_20140621_220000.wac","00:00:38.240","00",0,"38.240",70.66,59,"n"
"BG-0001-124_20140621_220000.wac","00:00:46.352","00",0,"46.352",64.33,55,"n"
"BG-0001-124_20140621_220000.wac","00:00:46.696","00",0,"46.696",65.25,55,"n"
"BG-0001-124_20140621_220000.wac","00:00:46.920","00",0,"46.920",60.4,46,"n"
"BG-0001-124_20140621_220000.wac","00:00:54.592","00",0,"54.592",62.78,60,"n"
"BG-0001-124_20140621_220000.wac","00:01:09.880","00",1,"09.880",62.21,57,"n"
"BG-0001-124_20140621_220000.wac","00:01:17.720","00",1,"17.720",70.03,59,"n"
"BG-0001-124_20140621_220000.wac","00:01:25.408","00",1,"25.408",64.33,54,"n"
"BG-0001-124_20140621_220000.wac","00:01:33.304","00",1,"33.304",63.35,59,"n"
"BG-0001-124_20140621_220000.wac","00:01:48.728","00",1,"48.728",60.95,50,"n"
"BG-0001-124_20140621_220000.wac","00:01:56.344","00",1,"56.344",66.69,59,"n"
"BG-0001-124_20140621_220000.wac","00:02:15.432","00",2,"15.432",60.25,46,"n"
"BG-0001-124_20140621_220000.wac","00:02:41.112","00",2,"41.112",67.99,56,"n"
"BG-0001-124_20140624_220000.wac","00:01:44.136","00",1,"44.136",62.46,41,"n"
"BG-0001-124_20140624_220000.wac","00:01:54.184","00",1,"54.184",62.38,51,"n"
"BG-0001-124_20140624_220000.wac","00:02:06.936","00",2,"06.936",62.7,50,"n"
"BG-0001-124_20140624_220000.wac","00:02:21.632","00",2,"21.632",67.21,40,"n"
"BG-0001-124_20140624_220000.wac","00:02:25.248","00",2,"25.248",60.63,48,"n"
"BG-0001-124_20140624_220000.wac","00:02:29.968","00",2,"29.968",60.25,47,"n"
"BG-0001-124_20140627_220000.wac","00:02:54.536","00",2,"54.536",64.25,47,"n"
"BG-0001-126_20140607_220000.wac","00:01:16.680","00",1,"16.680",66.95,42,"y"
"BG-0001-126_20140607_220000.wac","00:01:20.448","00",1,"20.448",74.68,49,"y"
"BG-0001-126_20140607_220000.wac","00:01:23.160","00",1,"23.160",72.88,50,"y"
"BG-0001-126_20140607_220000.wac","00:01:25.192","00",1,"25.192",74.49,56,"y"
"BG-0001-126_20140607_220000.wac","00:01:28.032","00",1,"28.032",73.44,58,"y"
"BG-0001-126_20140607_220000.wac","00:01:33.384","00",1,"33.384",71.58,55,"y"
"BG-0001-126_20140607_220000.wac","00:01:36.016","00",1,"36.016",66.43,49,"y"
"BG-0001-126_20140607_220000.wac","00:01:38.768","00",1,"38.768",66.95,42,"y"
"BG-0001-126_20140607_220000.wac","00:01:41.264","00",1,"41.264",63.84,45,"y"
"BG-0001-126_20140607_220000.wac","00:01:46.464","00",1,"46.464",61.34,39,"y"
"BG-0001-126_20140609_230000.wac","00:00:32.192","00",0,"32.192",65,31,"n"
"BG-0001-126_20140610_230000.wac","00:00:26.160","00",0,"26.160",61.9,47,"n"
"BG-0001-126_20140610_230000.wac","00:00:53.944","00",0,"53.944",60.01,48,"n"
"BG-0001-126_20140610_230000.wac","00:01:06.192","00",1,"06.192",64.33,57,"n"
"BG-0001-126_20140610_230000.wac","00:01:13.272","00",1,"13.272",61.42,57,"n"
"BG-0001-126_20140610_230000.wac","00:01:17.400","00",1,"17.400",67.12,63,"n"
"BG-0001-126_20140610_230000.wac","00:01:24.280","00",1,"24.280",60.01,71,"n"
"BG-0001-126_20140610_230000.wac","00:01:28.624","00",1,"28.624",60.09,59,"n"
"BG-0001-126_20140610_230000.wac","00:01:36.696","00",1,"36.696",65.33,60,"n"
"BG-0001-126_20140610_230000.wac","00:01:41.464","00",1,"41.464",60.4,59,"n"
"BG-0001-126_20140610_230000.wac","00:01:48.840","00",1,"48.840",65.67,56,"n"
"BG-0001-126_20140610_230000.wac","00:01:55.816","00",1,"55.816",61.58,58,"n"
"BG-0001-126_20140610_230000.wac","00:02:08.152","00",2,"08.152",62.7,55,"n"
"BG-0001-126_20140610_230000.wac","00:02:23.712","00",2,"23.712",62.7,49,"n"
"BG-0001-126_20140610_230000.wac","00:02:34.704","00",2,"34.704",62.94,52,"n"
"BG-0001-126_20140610_230000.wac","00:02:42.832","00",2,"42.832",63.43,56,"n"
"BG-0001-126_20140610_230000.wac","00:02:46.968","00",2,"46.968",61.5,59,"n"
"BG-0001-126_20140624_220000.wac","00:01:04.472","00",1,"04.472",71.85,43,"y"
"BG-0001-126_20140624_220000.wac","00:01:22.232","00",1,"22.232",68.08,43,"y"
"BG-0001-126_20140624_220000.wac","00:01:45.024","00",1,"45.024",70.3,42,"y"
"BG-0001-126_20140624_220000.wac","00:02:13.616","00",2,"13.616",64.5,38,"y"
"BG-0001-126_20140624_220000.wac","00:02:17.512","00",2,"17.512",67.81,39,"y"
"BG-0001-126_20140625_230000.wac","00:00:37.080","00",0,"37.080",62.7,38,"y"
"BG-0001-126_20140625_230000.wac","00:00:39.776","00",0,"39.776",70.3,46,"y"
"BG-0001-126_20140625_230000.wac","00:00:44.800","00",0,"44.800",71.85,49,"y"
"BG-0001-126_20140625_230000.wac","00:01:06.784","00",1,"06.784",60.32,42,"y"
"BG-0001-126_20140625_230000.wac","00:01:11.616","00",1,"11.616",65.84,44,"y"
"BG-0001-126_20140625_230000.wac","00:01:15.472","00",1,"15.472",64.91,39,"y"
"BG-0001-126_20140625_230000.wac","00:01:17.272","00",1,"17.272",63.26,40,"y"
"BG-0001-126_20140625_230000.wac","00:01:20.208","00",1,"20.208",63.26,34,"y"
"BG-0001-126_20140627_220000.wac","00:00:13.944","00",0,"13.944",68.78,39,"n"
"BG-0001-134_20140609_220000.wac","00:02:54.800","00",2,"54.800",62.7,62,"n"
"BG-0001-134_20140609_230000.wac","00:02:23.440","00",2,"23.440",61.18,49,"n"
