"disturbance","time","pine","wetland","Occu","OccuLower","OccuUpper"
"well",31,0.9,0.1,0.403381520160675,0.0665244225859906,0.865128502375465
"well",31,0.9,0.9,0.403381520160675,0.0665244225859906,0.865128502375465
"well",32,0.1,0.1,0.0388935659997439,0.00791586073360641,0.170290032153219
"well",32,0.1,0.9,0.0388935659997439,0.00791586073360641,0.170290032153219
"well",32,0.9,0.1,0.39226185726905,0.0598855088596231,0.8673741182768
"well",32,0.9,0.9,0.39226185726905,0.0598855088596231,0.8673741182768
"well",33,0.1,0.1,0.0401272113952721,0.00845657736677476,0.170063975561131
"well",33,0.1,0.9,0.0401272113952721,0.00845657736677476,0.170063975561131
"well",33,0.9,0.1,0.38125284323952,0.0538117487289762,0.869719605519523
"well",33,0.9,0.9,0.38125284323952,0.0538117487289762,0.869719605519523
"well",34,0.1,0.1,0.041398300724105,0.00902956176389369,0.16990639822825
"well",34,0.1,0.9,0.041398300724105,0.00902956176389369,0.16990639822825
"well",34,0.9,0.1,0.370364509613241,0.0482733451018412,0.872148642611692
"well",34,0.9,0.9,0.370364509613241,0.0482733451018412,0.872148642611692
"well",35,0.1,0.1,0.0427078622442627,0.00963606648771483,0.169821668703539
"well",35,0.1,0.9,0.0427078622442627,0.00963606648771483,0.169821668703539
"well",35,0.9,0.1,0.359606412342159,0.0432383462815727,0.874646371903751
"well",35,0.9,0.9,0.359606412342159,0.0432383462815727,0.874646371903751
"well",36,0.1,0.1,0.0440569455050827,0.0102772869577032,0.16981454893381
"well",36,0.1,0.9,0.0440569455050827,0.0102772869577032,0.16981454893381
"well",36,0.9,0.1,0.348987603213707,0.0386736250884564,0.87719930596956
"well",36,0.9,0.9,0.348987603213707,0.0386736250884564,0.87719930596956
"well",37,0.1,0.1,0.0454466213266301,0.0109543402575466,0.169890230278468
"well",37,0.1,0.9,0.0454466213266301,0.0109543402575466,0.169890230278468
"well",37,0.9,0.1,0.3385166052459,0.0345456904398742,0.879795231967473
"well",37,0.9,0.9,0.3385166052459,0.0345456904398742,0.879795231967473
"well",38,0.1,0.1,0.0468779817414996,0.0116682411674729,0.170054372062719
"well",38,0.1,0.9,0.0468779817414996,0.0116682411674729,0.170054372062719
"well",38,0.9,0.1,0.328201392129096,0.0308213421704742,0.882423116901949
"well",38,0.9,0.9,0.328201392129096,0.0308213421704742,0.882423116901949
"well",39,0.1,0.1,0.0483521398963082,0.0124198753448027,0.170313142563106
"well",39,0.1,0.9,0.0483521398963082,0.0124198753448027,0.170313142563106
"well",39,0.9,0.1,0.318049371740901,0.0274681838177639,0.885073015766741
"well",39,0.9,0.9,0.318049371740901,0.0274681838177639,0.885073015766741
"well",40,0.1,0.1,0.0498702299100748,0.0132099696532802,0.170673262211508
"well",40,0.1,0.9,0.0498702299100748,0.0132099696532802,0.170673262211508
